Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Account_Balance,Open_Accounts,Late_Payments,Loan_Duration,Loan_Purpose,Marital_Status,Dependents,Previous_Defaults,Loan_Default
57,72219.22765041738,31011.80502329601,332.6283044827361,35,0.4302816259928318,23216.18314975148,5,4,58,car,divorced,0,0,1
27,57911.35643566205,28526.267735254103,349.67827538040825,2,0.21622397025390858,4913.420692298968,7,1,58,education,married,4,0,1
36,104026.29399129793,26650.58105163717,443.7594594569998,32,0.3833681275155021,26317.37152635272,3,1,53,personal,single,3,0,0
20,91080.26202440858,19153.056666767592,718.7969924307372,6,0.17537272730474393,43420.70235717333,2,0,34,car,married,0,0,0
41,148991.73306359822,11200.989741979583,580.4955052879556,4,0.5920066175612323,42916.6246073338,2,3,43,car,divorced,2,0,0
22,147985.9183984495,38406.93722926871,550.5738632335233,25,0.5851295932826666,29173.378768358758,3,1,57,education,single,1,0,0
20,106202.94793699315,44593.55459791945,621.2769621413005,16,0.42799167584515296,19621.15328432765,6,2,44,home,married,3,0,0
44,83144.46073270685,47486.79091547678,789.6227124042024,16,0.4536013109110304,1494.9295132082182,1,1,56,car,single,1,0,0
33,88936.91629615944,7637.8536776111205,349.7367087611117,2,0.31293944564582565,16259.079168036124,3,0,59,education,single,1,0,1
66,111897.48794842343,38295.892021499734,682.0982702001197,2,0.5810896727090844,49500.62028807898,3,2,32,education,single,1,0,0
32,42188.94530824576,37692.65567331331,809.7349651104728,33,0.31186981018560045,36598.060631356726,2,1,15,education,divorced,2,0,0
52,69402.24885728618,47619.932636551515,417.34252296712,7,0.21973399870403013,36161.83962742808,1,0,46,home,married,2,0,0
29,39032.668920432465,16381.156752399444,760.7747737790089,5,0.157689304801952,38293.08612625629,1,3,53,education,married,2,0,0
58,38803.29114203035,38398.05672328204,683.9135909177262,36,0.2040626501571928,31385.555783755273,1,0,57,car,married,1,0,0
61,53500.709027308054,7458.182994491805,307.9576948402296,21,0.38610675196436106,29707.07420157539,8,2,55,education,single,2,0,1
43,88230.39055118723,33406.057434272865,427.3864241991705,32,0.22254585896964954,23227.343512758314,6,2,22,education,married,4,0,0
64,124172.91853953472,20788.15208234809,633.2146184927344,6,0.4271247142237724,22752.765689814663,9,2,48,car,married,1,0,0
51,88259.5069399047,39600.924779636385,576.3201867201665,39,0.2910922599425233,43671.57431642274,3,1,52,education,single,4,0,0
40,70257.19326730436,43848.692889592705,590.3649388897763,18,0.5434364527086222,20279.356823142243,7,0,33,car,divorced,0,0,0
48,39882.358840410976,21416.94689978823,427.5617335337525,9,0.37923903373278867,42174.29741931836,6,1,53,home,single,3,0,0
67,96035.46278197556,28651.374171468524,671.2519088897446,22,0.4113020265506381,42048.986855621915,9,1,24,home,single,0,1,0
37,62552.23037798121,10283.182806361996,446.53010401522727,1,0.3782799014963385,38774.01176773404,9,1,47,education,divorced,1,0,0
29,103792.1013500577,23760.813435056447,514.1892315631496,20,0.5427843870955121,2844.4775933088636,9,0,52,home,single,4,0,0
40,147262.5286958902,21236.017696662617,502.9037537340419,23,0.13170978396459568,8250.639975777369,7,0,48,home,divorced,4,0,0
21,43357.71857730602,13240.555690303298,669.6137621659442,12,0.13367435354537258,16420.551967139236,9,2,30,personal,single,3,0,0
40,55455.04784663279,45251.53811450491,349.63901892576956,4,0.45087012246237423,42529.13377071461,7,0,51,education,married,1,0,1
65,86771.34457192497,11663.952711807211,413.04804557210184,17,0.48398195102408914,43789.70968645213,9,2,53,car,single,1,0,0
65,146233.65784151154,33608.271088858426,410.2733888767873,10,0.31679470914098395,3036.307423419116,2,1,35,car,single,2,0,0
18,122617.17315239947,45056.41895659495,359.63357076364053,36,0.2761526040271317,16911.503103301344,2,2,47,car,single,1,1,1
42,137787.50317953964,46038.58609384515,414.17723836005246,31,0.23897253310270658,42668.82602726546,7,0,15,car,divorced,0,0,0
19,70045.78181709515,40695.78649282558,633.8831473578449,27,0.21719744291677387,13234.969202726676,6,0,36,personal,divorced,4,0,0
47,149044.61685343133,12926.351024337948,702.6924939808034,21,0.5559792948393026,48824.16202325946,6,0,42,car,divorced,4,1,0
20,42339.93792769889,41784.413414624134,663.1668958330174,27,0.24756977318058623,24975.88456222534,5,3,32,personal,single,2,1,0
38,36356.7487255321,17445.416558703106,561.3534758894853,0,0.4240393979055983,46928.321780522085,1,2,41,education,divorced,1,1,0
42,132672.31524648337,46507.9112344629,328.839014102835,5,0.49354739019181104,22012.493323897885,7,0,16,home,single,3,0,1
37,141271.78442483835,36908.900664073226,827.4538558777263,10,0.11098328922379044,16866.147427293865,2,1,15,personal,single,2,0,0
66,40870.24290553221,40337.04024539989,392.44205346062057,32,0.1169370749415933,18758.098585233787,8,5,43,personal,single,0,0,1
69,43611.29120950098,8826.460407587176,667.6317537231189,15,0.2665687023186847,44330.72854400298,7,0,16,car,divorced,0,0,0
39,33980.898930692856,31224.430104959498,802.0898385151611,12,0.44800787215685156,17203.7799281283,2,0,27,home,divorced,2,0,0
38,42540.90751712689,41951.395710440585,683.7774027895437,20,0.23039931763117485,33797.96485152581,2,1,38,car,divorced,2,0,0
50,55130.378016033705,43771.56587476247,419.9273021039226,38,0.10074164521612514,24022.291424104646,8,1,23,education,single,4,1,1
69,146409.19426920012,6288.426713013869,473.6879643202127,23,0.2440739499719585,47141.88824761553,5,0,12,education,married,2,0,0
55,110143.22666876165,47262.16546498037,316.61322685610236,26,0.14506540832175638,8808.810131485909,8,1,13,home,divorced,4,0,1
32,123426.36306222505,6950.242998611588,637.0170324631624,36,0.2097066528961616,22004.18467499027,1,1,19,personal,single,0,1,0
63,123136.72844298265,32653.340585368245,637.1461394848616,2,0.2665950003496488,7107.056783252976,9,2,54,home,married,0,0,0
69,94208.84997350576,36202.438742689046,699.0253197570087,11,0.16402867753437592,29328.827756049268,8,0,45,home,married,0,0,0
32,125698.67732556206,9830.53810255594,306.04795910159174,6,0.45318236372383003,20742.06037556579,6,2,56,personal,divorced,4,0,1
63,101496.90388679635,7160.533952413671,749.8127088534566,19,0.22796011600309415,3985.9243917364147,8,0,36,home,single,2,1,0
42,67745.53171240291,40321.04695028281,706.2910265701695,14,0.43054739965248123,42642.0673785709,1,0,45,education,divorced,1,0,0
38,97333.21305220808,22310.17811588453,377.48763523824886,0,0.3995164264105847,19400.224360455508,8,1,57,home,divorced,1,1,1
41,94021.03033614162,9820.063189180564,491.1946350979382,9,0.549022743846868,25187.90630657273,1,2,59,car,married,3,0,0
22,128814.36645111848,39320.05173744389,651.1886910973192,13,0.14396658617233463,20968.15343869534,4,1,12,education,divorced,3,0,0
23,147807.26608579908,43212.33815646292,572.6882812171802,14,0.20730405568183238,24943.981244048344,3,1,25,personal,divorced,4,0,0
66,79325.10785051167,31432.378584146332,363.30184514569436,33,0.532589214521988,1799.9346857369396,3,1,43,personal,divorced,2,0,1
60,121606.88141296316,12255.656379559052,348.0399563251244,24,0.5110657281928466,40957.516936090775,9,0,40,car,married,0,0,1
65,41971.560484576024,5685.011217117086,729.8009645094503,30,0.19605277859102535,17283.09258536104,8,0,59,personal,married,1,0,0
61,123219.76433379462,36536.11165858747,385.78191490979543,9,0.15386800597306208,36498.62645688103,8,2,30,personal,divorced,3,1,1
64,74570.02943918786,29756.285367139255,394.65097066174394,36,0.5281207323100969,4179.452973675455,7,0,41,education,married,2,0,1
40,34726.8195467624,34285.87137740358,757.0077189462168,5,0.18906902841235237,26667.437372406475,8,3,34,education,married,1,1,0
21,73589.54142746127,41593.31015898181,636.6767990097694,5,0.5355548530353976,45530.806631466134,8,2,16,car,divorced,2,0,0
44,103277.13011059737,24540.249964683746,632.5935844846848,27,0.5805573496888703,20514.153739680685,6,1,34,education,single,0,1,0
35,44310.02012177599,10603.196097512919,563.640174249837,37,0.2104033192878352,10665.691494117498,8,2,46,home,divorced,4,1,0
38,140884.13909163055,47299.24784258719,612.94725792126,13,0.5201937999604775,5854.976698639764,2,0,18,car,single,1,0,0
45,39320.68959274063,29536.79572610858,630.9733297044961,12,0.3119155449911315,43095.310210916534,7,0,42,education,married,1,0,0
52,141600.80637997994,32688.23535898431,832.3044291639692,12,0.49438921237674793,12701.505140621253,3,1,25,personal,single,2,0,0
39,114856.50215228238,47003.5143298288,422.6353191071686,9,0.3036977704894216,48778.48446343391,8,1,38,personal,single,2,1,1
57,69565.46104970443,46921.26453396183,418.0093308352525,15,0.13519779936685847,13143.31638306748,5,0,51,personal,married,2,0,0
40,76890.04172509119,30744.25730276781,331.47016823792364,38,0.45634763630683217,24568.55879139719,5,1,34,personal,divorced,0,0,1
20,118897.1237679293,18392.514112464174,662.0093393451273,34,0.17534431995178953,23441.712458159178,3,1,55,education,divorced,1,0,0
57,102176.53210574489,49870.11353057327,601.973199452244,14,0.5635125446583495,4038.4713489588626,1,2,37,car,married,4,0,0
67,110597.15057459343,35636.76904790912,361.1815621156519,22,0.3088731415103506,27060.131571054946,2,1,18,car,divorced,4,0,1
27,76699.7539816176,23379.650460142544,500.496414315003,36,0.14100007395478978,33959.40800473831,2,1,32,home,single,4,1,0
42,88537.61781691188,30192.656128411538,398.2647629321621,7,0.2142400073869972,37364.647501269705,7,2,35,home,single,2,0,1
69,148784.0980845472,23712.532262061333,482.31495722047384,25,0.5312588087338473,26606.996059235527,2,2,28,personal,single,0,1,0
66,55670.744459966125,44973.731853349134,823.1952931670355,21,0.26054273481207657,40816.67309094628,7,2,54,home,married,2,0,0
25,80142.74238265576,26712.471868958575,675.8253613842909,4,0.5281639974898448,37852.77759035195,1,2,20,home,single,4,1,0
28,65018.78250887607,42058.776919156124,304.1630054373281,33,0.18614336919607447,10504.741292273826,2,0,26,home,married,0,0,1
22,121813.38125278198,42807.93340203518,438.879440581268,26,0.3341090617886473,20678.482413026835,7,2,58,car,divorced,2,0,0
62,121681.51507988648,42094.95519808618,305.69885089277847,18,0.5391297458933081,7986.5107092268245,7,2,15,car,married,3,0,1
54,65093.455319687506,37498.487561405345,693.1776743227745,34,0.12420241616162828,7537.759034775152,2,3,35,car,married,3,1,0
62,39766.83799595795,43469.49725634119,558.1819911305131,19,0.2521385913898102,35894.24037653737,7,1,42,car,married,0,0,0
55,31371.921200664485,22425.331083033616,846.7102804979141,37,0.5549257947193929,26992.49748650166,9,1,23,personal,married,4,0,0
46,81294.06398909826,10159.844276388216,703.4707935624621,12,0.3982631638540216,30446.540615427024,8,0,55,personal,single,4,0,0
22,79240.51132029251,42910.43919676315,584.852118489335,17,0.4581160655110673,36877.029880356866,6,2,19,home,single,4,1,0
26,148606.78543678357,27417.578705930537,742.5879855144743,17,0.5210642192962037,14584.511675925592,4,2,28,education,married,4,0,0
65,86376.24908372154,10731.921463753297,687.6420081787419,0,0.3617982131345584,20666.73597398013,3,1,54,home,married,4,1,0
19,60770.20434905047,10189.063498190357,434.07689769979294,31,0.5226829505108,30733.35136019742,8,1,20,car,single,1,1,1
18,136947.53292377607,12165.907730445171,591.6420511551341,24,0.4193822853342041,5734.820089499698,3,0,28,car,single,4,0,0
57,88928.15395842941,38793.79668501976,605.799298658739,20,0.44282522528175106,41819.64997856759,5,1,27,home,single,2,0,0
68,101901.07622526934,36988.55030598265,548.1774342342919,26,0.17642722758406973,17829.031585254925,3,0,46,personal,divorced,0,0,0
47,41480.245251385524,14171.840608319746,398.5559425704491,10,0.5695094146173519,33278.89621770714,9,1,24,education,single,1,0,1
28,75949.96887957289,43111.55381494079,422.85297841183785,0,0.49804217521745786,49782.68019098397,7,2,23,education,divorced,4,0,0
45,143306.84093685442,17658.26579877102,454.57607052577885,18,0.22709799807357475,24292.75982348846,3,2,41,personal,divorced,2,0,0
61,100740.64610105105,40684.351249172636,305.64033215799003,31,0.3899973331915265,11537.374015165842,7,1,14,home,divorced,4,0,1
29,71340.2226170954,26996.265848072388,804.3191406932301,7,0.28823295243058056,11605.236540310545,4,0,16,car,single,3,0,0
56,105080.06167579118,37919.690714235476,677.3527953709133,18,0.4302009994049558,3958.4345931130415,1,1,48,personal,single,0,0,0
43,139249.33074937394,22162.444838310465,679.289523681459,15,0.596873421601235,38587.03274882655,4,1,24,education,single,3,0,0
30,62878.8720567108,20621.326869264918,614.7818375950167,34,0.12287319857182258,15378.135664509338,8,1,24,personal,married,4,0,0
25,90614.00621648092,42861.18195316995,679.1209444885826,1,0.5762618189818123,9463.562364268038,6,0,39,education,divorced,3,1,0
45,145042.87846941064,6588.601453133135,840.0244024305,11,0.13619566607182512,35971.10565696056,1,2,58,car,single,2,0,0
47,50687.53719581432,48863.16262658783,511.8381856989713,28,0.33038231792038897,16147.695429292571,1,0,55,home,single,1,0,0
26,116359.6710716054,34168.080121941806,691.8890727821101,9,0.3410546002967181,30422.97843555506,4,0,16,home,single,2,0,0
56,103737.72098435787,24461.752468974893,497.7409524076405,21,0.23436222729990427,21473.484477931608,6,1,31,personal,married,2,0,0
48,111561.01573687617,33262.453901769135,769.8588393107543,33,0.3833496430298432,17373.483754308734,4,1,39,home,married,0,1,0
38,72146.35568010836,10523.342590654227,771.9157337895192,20,0.5169820731693134,24982.050181409024,9,1,47,personal,divorced,0,0,0
64,67665.5248180518,28132.36048820964,796.2465339829167,36,0.24698109060563658,16375.868729237662,2,2,56,car,married,3,0,0
51,112105.16047060446,49329.29855029089,303.00482833303306,4,0.13520246882606882,43657.68103798334,6,1,59,education,single,4,0,1
48,55865.19421254544,15587.124703101808,464.0052947478522,5,0.4161418503206312,4578.974916831081,7,0,29,personal,single,3,1,0
69,80358.56938308061,37502.51445663572,373.65839316087784,31,0.47587256457412586,2477.527622398323,4,0,34,car,single,1,0,1
42,52580.95752635016,24573.71191242653,549.6924088395863,2,0.5772615048980351,20913.258341792454,5,1,38,education,married,4,0,0
29,30996.580934799567,34360.61668195791,572.4973034736138,9,0.1797623234216915,9469.338114460135,5,2,13,personal,divorced,2,1,0
18,146406.88320456832,14219.925291129895,440.74722355631053,4,0.5506799329024027,37442.59629612088,2,1,53,education,married,2,1,0
39,81804.35743877028,26170.924217792108,697.8955706247887,23,0.34106173859455624,18318.261625434145,5,0,51,home,married,1,0,0
57,146321.95373037903,49104.17212366738,448.37334445393316,19,0.21787911851202077,13810.4478959426,5,1,42,car,married,4,0,0
54,46838.822372139126,13787.921795720431,769.6402564058471,36,0.5813742350981347,18609.691696938644,5,0,29,home,single,1,0,0
64,100484.01353489833,33640.02625319407,397.7126524779828,30,0.2192146352681615,11754.712634191277,4,1,59,education,married,3,0,0
18,54116.88393494875,30901.89869450579,501.979412120906,16,0.46672209286796595,15682.971470992417,4,2,58,education,married,1,0,0
18,124808.89523559297,30427.32138306815,642.2307671333679,23,0.49244338920206465,28831.278983148448,7,1,34,home,divorced,0,1,0
59,124044.35865131703,32680.54803432277,632.9342887547893,17,0.31525952621195596,43337.59475196263,6,0,27,car,single,1,1,0
59,43512.857884717414,27600.708815970265,342.9160116028289,25,0.4449924223634726,19172.59858692225,8,3,37,car,married,4,1,1
38,139447.7343451667,5761.88376159461,765.4422367050215,6,0.38623853751462556,16712.917084962384,1,0,36,car,single,3,1,0
32,53355.55766438696,45504.3565158403,628.9357133863764,13,0.19601637621655885,39307.70405360042,2,2,48,home,married,0,0,0
34,103557.28099072324,42214.047236781385,778.4227517889426,1,0.4799439410567692,2098.89279433985,2,0,46,home,single,3,0,0
39,148276.03441052447,12837.54564145046,777.1995680253276,29,0.5640080724182172,15801.739945179346,2,1,58,education,divorced,2,0,0
55,135887.58417196365,23597.292982049108,600.2552797062671,16,0.3443190273595701,23156.370108667455,3,0,33,personal,married,0,1,0
52,144787.67142734028,39674.70413121056,800.9298015212908,19,0.597155127033379,30432.42216560632,6,1,20,car,divorced,1,1,0
62,71111.85254617434,49102.8041924278,766.6242893474008,9,0.3139826567674303,8647.014959155991,3,0,45,home,divorced,3,0,0
33,42669.0770663356,47801.167089880386,826.967619508974,23,0.33986828783571355,22209.865504709272,7,2,56,education,divorced,1,0,0
25,52601.624794734016,45471.16398542784,767.7741192076735,11,0.43694875698681734,28748.72287721332,3,1,34,home,single,1,1,0
64,90059.38740919366,12126.825378461284,751.6621180506322,26,0.1928850721121719,26002.27246520651,6,1,53,education,single,3,0,0
34,125187.56139279866,46151.37977040522,558.1482643723014,14,0.5509730049736032,29153.002824281903,2,1,38,car,divorced,1,1,0
34,48018.437302065024,44530.02108279857,416.6170832078603,8,0.5006363985697336,33457.51510561458,2,0,21,education,single,0,1,1
43,109167.78387129086,21962.74600248753,800.8898031915173,17,0.5362086431958897,19589.260787444568,3,1,27,personal,divorced,3,0,0
